Optical Power Monitor
4.1.4204.742
Delimiter Used: , ','

Start of Measurement , 11/5/2024 10:38:49
Sample Interval , 30 s
, PM 221205548
Type, PM16-120
Serialnumber, 221205548
Sensor, Photodiode
SensorSerialnumber, 221205548
Wavelength / Responsivity, 633 nm

,,,PM 221205548, 
Samples ,Date (MM/dd/yyyy) ,Time of day (hh:mm:ss) ,Power (W),
0, 11/5/2024, 10:38:49.712,0.0015657
1, 11/5/2024, 10:39:19.976,0.0015955
2, 11/5/2024, 10:39:49.236,0.0015948
3, 11/5/2024, 10:40:19.251,0.0015427
4, 11/5/2024, 10:40:49.254,0.0013691
5, 11/5/2024, 10:41:19.257,0.0012628
6, 11/5/2024, 10:41:49.286,0.0013172
7, 11/5/2024, 10:42:19.294,0.0015039
8, 11/5/2024, 10:42:49.305,0.0016183
9, 11/5/2024, 10:43:19.308,0.0016594
10, 11/5/2024, 10:43:49.337,0.0016628
11, 11/5/2024, 10:44:19.339,0.0016553
12, 11/5/2024, 10:44:49.363,0.0016462
13, 11/5/2024, 10:45:19.377,0.0016299
14, 11/5/2024, 10:45:49.393,0.0016252
15, 11/5/2024, 10:46:19.400,0.0016269
