Optical Power Monitor
4.1.4204.742
Delimiter Used: , ','

Start of Measurement , 11/5/2024 11:20:51
Sample Interval , 30 s
, PM 221205548
Type, PM16-120
Serialnumber, 221205548
Sensor, Photodiode
SensorSerialnumber, 221205548
Wavelength / Responsivity, 633 nm

,,,PM 221205548, 
Samples ,Date (MM/dd/yyyy) ,Time of day (hh:mm:ss) ,Power (W),
0, 11/5/2024, 11:20:51.305,0.00068252
1, 11/5/2024, 11:21:21.563,0.00083891
2, 11/5/2024, 11:21:51.590,0.00097945
3, 11/5/2024, 11:22:21.609,0.00097961
4, 11/5/2024, 11:22:51.626,0.00085266
5, 11/5/2024, 11:23:21.650,0.00075248
6, 11/5/2024, 11:23:51.659,0.00067969
7, 11/5/2024, 11:24:21.672,0.00058479
8, 11/5/2024, 11:24:51.673,0.00048177
9, 11/5/2024, 11:25:21.703,0.0005035
10, 11/5/2024, 11:25:51.728,0.00060957
11, 11/5/2024, 11:26:21.737,0.00084092
12, 11/5/2024, 11:26:51.755,0.0010191
13, 11/5/2024, 11:27:21.763,0.0011206
14, 11/5/2024, 11:27:51.769,0.0011228
15, 11/5/2024, 11:28:21.791,0.00097623
