Optical Power Monitor
4.1.4204.742
Delimiter Used: , ','

Start of Measurement , 11/5/2024 18:14:28
Sample Interval , 30 s
, PM 221205548
Type, PM16-120
Serialnumber, 221205548
Sensor, Photodiode
SensorSerialnumber, 221205548
Wavelength / Responsivity, 633 nm

,,,PM 221205548, 
Samples ,Date (MM/dd/yyyy) ,Time of day (hh:mm:ss) ,Power (W),
0, 11/5/2024, 18:14:28.053,5.98E-06
1, 11/5/2024, 18:14:58.366,0.00012606
2, 11/5/2024, 18:15:28.394,0.00053245
3, 11/5/2024, 18:15:58.395,0.0010864
4, 11/5/2024, 18:16:28.395,0.0014461
5, 11/5/2024, 18:16:58.413,0.0016546
6, 11/5/2024, 18:17:28.429,0.0015524
7, 11/5/2024, 18:17:58.455,0.0011769
8, 11/5/2024, 18:18:28.479,0.0007281
9, 11/5/2024, 18:18:58.491,0.00023268
10, 11/5/2024, 18:19:28.513,4.5565E-05
11, 11/5/2024, 18:19:58.517,0.00017081
12, 11/5/2024, 18:20:28.517,0.0004849
13, 11/5/2024, 18:20:58.524,0.00082707
14, 11/5/2024, 18:21:28.543,0.0015196
15, 11/5/2024, 18:21:58.554,0.0017251
16, 11/5/2024, 18:22:28.563,0.0016425
17, 11/5/2024, 18:22:58.573,0.0012593
18, 11/5/2024, 18:23:28.588,0.00064407
19, 11/5/2024, 18:23:58.609,0.00019904
20, 11/5/2024, 18:24:28.633,4.5709E-05
